ID,Par_No,SB_LIB,XD,XDP,XDPP,Xq,XqP,XqPP,X2,Ra,TD0P,TD0PP,Tq0P,Tq0PP,TJ,a,b,n,D_Sec,Note
1060,1060,0,2.06,0.2144,0.1809,2.0443,0.3196,0.1624,0.1716,0,8.27,0.045,1.07,0.069,7,1,0.136,7.68,0,__#1
1061,1061,0,1.5042,0.2281,0.1812,1.5042,0.576,0.1799,0.1799,0,5.482,0.03,1.67,0.05,6,0.935,0.064,10.878,0,__
1062,1062,0,0.862,0.353,0.239,0.608,0.628,0.239,0.241,0,7.6,0.03,0.3,0.05,9.18,0.9,0.1198,7.96,0,TS854/210-
1063,1063,0,1.033,0.347,0.291,0.707,0.628,0.302,0.237,0,4.44,0.054,0.3,0.054,6.733,0.885,0.11,9.96,0,TS725/106-
1064,1064,0,0.7926,0.31,0.1531,0.5429,0.628,0.152,0.152,0,4.76,0.054,0.3,0.054,6.35,0.885,0.11,9.96,0,SF47.7-88/
1065,1065,0,2.26963,0.30353,0.22156,2.20928,0.4454,0.21566,0.21861,0,8.724,0.045,0.969,0.069,8,1,0.177,9.205,0,___#2
1066,1066,0,1.861,0.2,0.155,1.814,0.333,0.152,0.153,0,8.47,0.04,0.9,0.06,8.12,1,0.14,7.4,0,__QFSN-300-2
1067,1067,0,2.27,0.2671,0.20383,2.21,0.39195,0.1984,0.20112,0,8.742,0.045,0.969,0.069,7.41,1,0.178,7.845,0,__#1
1068,1068,0,1.811,0.2363,0.177,1.811,0.23,0.177,0.216,0,8.3,0.035,1.67,0.1,6.82,1,0.081,7.80304,0,QFN-100-2
1069,1069,0,2.186,0.213,0.131,1.8,0.19,0.1,0.137,0,9.843,0.035,0.2,0.035,5,1,0.116,10.91,0,__#3
1070,1070,0,1.9621,0.2751,0.1689,1.9621,0.556,0.1689,0.1861,0,6.4,0.168,1.67,0.05,5.48,1,0.058,10.35023,0,QFQS-200-2
1071,1071,0,1.9621,0.2751,0.1689,1.9621,0.556,0.1689,0.1861,0,6.4,0.168,1.67,0.05,5.48,1,0.069,8.68249,0,__#2
1072,1072,0,2.0466,0.2198,0.17,1.9942,0.3554,0.1677,0.1688,0,8.47,0.04,0.9,0.06,6.5,1,0.159,7.89,0,____
1073,1073,0,1.022,0.31,0.242,0.672,0.672,0.21,0.2,0,13.57,0.153,0.387,0.387,8,1,0.244,4.82,0,__#1
1074,1074,0,1.022,0.31,0.242,0.672,0.672,0.21,0.2,0,13.57,0.153,0.387,0.387,8,1,0.199,6.77,0,__#2
1075,1075,0,1.022,0.31,0.242,0.672,0.672,0.21,0.2,0,13.57,0.153,0.387,0.387,8,1,0.162,7.026,0,__#3
1076,1076,0,1.022,0.31,0.242,0.672,0.672,0.21,0.2,0,13.57,0.153,0.387,0.387,8,1,0.164,7.092,0,__#4
1077,1077,0,2.26963,0.2671,0.20383,2.20928,0.39195,0.1984,0.20112,0,8.724,0.045,0.969,0.069,8.84,1,0.194,8.859,0,__G1
1078,1078,0,1.929,0.2641,0.188,1.929,0.556,0.188,0.231,0,6.4,0.03,1.67,0.05,5.7,0.95,0.051,8.727,0,___-200
1079,1079,0,2.26963,0.2671,0.223831,2.20928,0.4454,0.21566,0.20112,0,8.724,0.045,0.969,0.069,8.84,1,0.162,9.528,0,__#9
1080,1080,0,0.62,0.272,0.23,0.5,0.556,0.21,0.21,0,7.6,0.03,1.67,0.05,8.468,0.9,0.1198,7.96,0,TAK-VCT
1081,1081,0,0.784,0.302,0.241,0.614,0.556,0.241,0.243,0,5.9,0.03,1.67,0.05,7.76,0.885,0.11,9.96,0,CB850/190-
1082,1082,0,1.38,0.15,0.113,1.25,0.282,0.11,0.111,0,11.14,0.047,1.24,0.09,5.1,1,0.198,8.49163,0,__TEWAC
1083,1083,0,2.083,0.196,0.119,1.959,0.319,0.126,0.125,0,10.45,0.023,0.976,0.035,5.5,1,0.05,9.83,0,_____
1084,1084,0,2.083,0.196,0.119,1.959,0.319,0.126,0.125,0,10.455,0.023,0.976,0.035,8,1,0.06,8.83,0,_____
1085,1085,0,2.236,0.334,0.264,2.12,0.463,0.281,0.273,0,9.2,0.03,1.67,0.05,6.39,1,0.152,8.09,0,__1
1086,1086,0,2.21,0.23,0.14,2.044,0.349,0.149,0.15,0,9.34,0.022,1.163,0.044,6,1,0.102,8.313,0,TFLH-K
1087,1087,0,2.21,0.23,0.14,2.04,0.349,0.149,0.15,0,9.34,0.022,1.163,0.044,6,1,0.102,8.313,0,TFLH-K
1088,1088,0,2.26963,0.30353,0.22156,2.20928,0.4454,0.21566,0.21861,0,8.72,0.045,0.97,0.07,6.06,1,0.168,10.206,0,___#1
1089,1089,0,2.26963,0.30353,0.22156,2.20928,0.4454,0.21566,0.21861,0,8.72,0.045,0.97,0.07,6.11,1,0.156,9.065,0,___#2
1090,1090,0,2.155,0.301,0.223,2.1,0.448,0.218,0.221,0,8.61,0.045,0.956,0.069,6.4,1,0.24,4.57,0,____#1
1091,1091,0,2.155,0.301,0.223,2.1,0.448,0.218,0.221,0,8.61,0.045,0.956,0.069,6.4,1,0.19,7.045,0,____#2
1092,1092,0,2.40313,0.32138,0.23459,2.33924,0.46366,0.22834,0.23146,0,8.724,0.046,0.969,0.07,7.32,1,0.17,7.33919,0,__#1
1093,1093,0,2.40313,0.32138,0.23459,2.33924,0.46366,0.22834,0.23146,0,8.724,0.046,0.969,0.07,7.32,1,0.192,5.75637,0,__#2
1094,1094,0,1.811,0.2363,0.177,1.811,0.23,0.177,0.216,0,9.416,0.142,1.67,0.142,7.32,0.885,0.11,9.96,0,__#3___
1095,1095,0,1.6385,0.2094,0.1648,1.894,0.556,0.147,0.1828,0,9.416,0.046,1.67,0.142,6.93,1,0.159,4.39,0,___#5___
1096,1096,0,2.1846,0.3181,0.2379,2.1263,0.4711,0.2337,0.2358,0,8.747,0.045,0.972,0.066,5.5,1,0.175,9.61,0,__66_
1097,1097,0,1.98,0.25,0.189,1.928,0.405,0.186,0.188,0,8.6,0.044,0.956,0.074,7.34,1,0.12,9.64,0,__#1
1098,1098,0,2.226963,0.2671,0.20383,2.209328,0.39195,0.1984,0.2,0,8.724,0.045,0.969,0.069,8.84,1,0.167,8.01473,0,__#5
1099,1099,0,2.26963,0.2671,0.20383,2.20928,0.39195,0.1984,0.2,0,8.72,0.045,0.969,0.069,8.84,1,0.167,8.01473,0,__
1100,1100,0,1.838,0.1965,0.171,1.8,0.382,0.179,0.174,0,8.04,0.044,0.956,0.0744,8.56,1,0.195,3.36277,0,QFSN-300-2
1101,1101,0,1.838,0.1735,0.157,1.8,0.382,0.179,0.16,0,8.04,0.044,0.956,0.0744,7,1,0.092,13.285,0,QFSN-300-2
1102,1102,0,1.836,0.1735,0.157,1.836,0.1735,0.157,0.16,0,8.04,0.05,1,0.05,7,1,0.2,8.53,0,__G4
1103,1103,0,2.26963,0.30353,0.22156,2.20928,0.4454,0.21566,0.21861,0,8.724,0.045,0.969,0.069,8,1,0.21,8.391,0,___#1
1104,1104,0,2.26963,0.2671,0.20383,2.20928,0.39195,0.1984,0.20112,0,8.724,0.045,0.969,0.069,6.87,1,0.21,6.96,0,__#3
1105,1105,0,2.26963,0.2671,0.20383,2.20928,0.39159,0.1984,0.20112,0,8.724,0.045,0.969,0.069,6.87,1,0.21,6.96,0,__-600
1106,1106,0,2.047,0.2198,0.17,1.994,0.3554,0.1677,0.1688,0,8.47,0.04,0.9,0.06,8.3,1,0.16,7.46,0,____#1
1107,1107,0,2.047,0.2198,0.17,1.994,0.3554,0.1677,0.1688,0,8.47,0.04,0.9,0.06,8.3,1,0.15,8.13,0,____#2
1108,1108,0,2.26963,0.30353,0.21566,2.20928,0.4454,0.22156,0.21861,0,8.742,0.045,0.969,0.069,7.79379,1,0.102,10.62,0,__-600
1109,1109,0,2.26973,0.30353,0.21566,2.20928,0.4454,0.22156,0.21861,0,8.742,0.045,0.969,0.069,7.79379,1,0.146,8.45,0,__#2
1110,1110,0,2.4,0.28281,0.21582,2.33924,0.40802,0.21007,0.21295,0,8.724,0.0456,0.969,0.0698,6.52,1,0.167,8.9849,0,___#1
1111,1111,0,2.03,0.274,0.217,2.0096,0.5084,0.1956,0.2067,0,12.05,0.03,1.67,0.035,5.963,1,0.109,7.7769,0,__1___
1112,1112,0,2.40313,0.28281,0.21582,2.33924,0.40802,0.21007,0.21295,0,8.724,0.046,0.969,0.068,8,1,0.195,8.673,0,__#1
1113,1113,0,2.40313,0.28281,0.21582,2.33924,0.40802,0.21007,0.21295,0,8.724,0.046,0.969,0.068,8,1,0.1642,8.72,0,__#2
1114,1114,0,2.21,0.21,0.178,2.12,0.356,0.178,0.196,0.000614,15.8,0.024,3.2,0.03,6.7,1,0.125,8.1103,0,____
1115,1115,0,2.21,0.21,0.178,2.12,0.356,0.178,0.196,0.000635,15.8,0.024,3.2,0.03,6.7,1,0.133,7.9006,0,____
1116,1116,0,2.21,0.21,0.178,2.12,0.356,0.178,0.196,0,15.8,0.024,3.2,0.04,5.97,1,0.15,9.97,0,__12
1117,1117,0,2.49624,0.33352,0.24333,2.42985,0.47591,0.23684,0.2408,0,8.724,0.046,0.97,0.067,6.76,1,0.172,7.21375,0,____G1
1118,1118,0,2.49624,0.33352,0.24333,2.42985,0.47591,0.23684,0.2408,0,8.724,0.046,0.97,0.067,6.768,1,0.172,7.21375,0,____G2
1119,1119,0,2.21,0.236,0.223,2.18,0.39,0.184,0.204,0,16.3,0.035,1.76,0.05,12.51,1,0.137,7.61956,0,__G1
1120,1120,0,2.21,0.236,0.223,2.18,0.39,0.184,0.204,0,16.3,0.035,1.76,0.035,12.51,1,0.117,8.81057,0,__G2
1121,1121,0,1.0354,0.36,0.2349,0.72,0.7194,0.2119,0.2232,0,10.42,0.04,0,0.06,8.74,1,0.132,6.27412,0,__#1
1122,1122,0,1.0354,0.36,0.235,0.7194,0.7194,0.212,0.2232,0,10.42,0.04,0,0.06,8.74,1,0.12,6.31068,0,__#2
1123,1123,0,1.0351,0.36,0.2349,0.72,0.628,0.2119,0.2232,0,4.83,0.073,0.3,0.073,8.74,1,0.11,12.15,0,__#3
1124,1124,0,1.0354,0.36,0.235,0.7194,0.7194,0.212,0.2232,0,10.42,0.04,0,0.06,8.74,1,0.132,5.68277,0,__#4
1125,1125,0,1.0345,0.36,0.2349,0.72,0.628,0.2119,0.2232,0,4.83,0.073,0.3,0.073,8.74,1,0.097,10.487,0,___#5
1126,1126,0,1.8,0.2291,0.174,1.75,0.382,0.1719,0.173,0,8.6,0.04,0.956,0.07,9.4,1,0.136,7.1585,0,____1#
1127,1127,0,1.8,0.2291,0.174,1.75,0.382,0.1719,0.173,0,8.6,0.04,0.956,0.07,9.4,1,0.146,8.97572,0,____G2
1128,1128,0,1.091,0.33,0.215,0.705,0.705,0.222,0.1776,0,9.3,0.04,0,0.06,6.97,1,0.093,8.98788,0,SF140-56/1
1129,1129,0,1.091,0.33,0.215,0.705,0.705,0.222,0.1776,0,9.3,0.04,0,0.06,6.97455,1,0.128,7.09664,0,__#7
1130,1130,0,2.1714,0.2653,0.1959,2.1158,0.4206,0.1932,0.1942,0,8.47,0.045,0.941,0.075,8.23,1,0.103,8.26023,0,__G1
1131,1131,0,1.945,0.236,0.146,1.945,0.236,0.146,0.178,0,6.66,0.1,0,0.05,8,1,0.117,6.68731,0,__G1
1132,1132,0,1.9449,0.236,0.1461,1.9449,0.236,0.1461,0.178,0,6.66,0.1,0,0.05,8,1,1.177,6.68731,0,__G2
1133,1133,0,1.945,0.258,0.18,1.9,0.445,0.176,0.0178,0,6.92,0.05,0,0.08,8,1,0.062,5.95445,0,___G3
1134,1134,0,1.945,0.258,0.18,1.9,0.445,0.176,0.178,0,6.92,0.08,0,0.08,8,1,0.092,6.54844,0,__G3
1135,1135,0,1.945,0.258,0.18,1.9,0.445,0.176,0.0178,0,6.92,0.05,0,0.08,8,1,0.089,8.23725,0,__G5
1136,1136,0,2.1714,0.2653,0.1959,2.1158,0.4206,0.1932,0.1946,0,6,0.035,0,0.065,8.23,1,0.1225,8.52433,0,__G1
1137,1137,0,2.1714,0.2653,0.1959,2.1158,0.4206,0.1932,0.1946,0,8.47,0.035,0,0.065,8.23,1,0.125,7.9644,0,__G2
1138,1138,0,2.49624,0.33352,0.24333,2.42985,0.47591,0.23684,0.24008,0,8.728,0.046,0.97,0.046,6.62592,1,0.174,6.24807,0,__G10
1139,1139,0,2.1714,0.2653,0.1959,2.1158,0.4206,0.1932,0.1946,0,8.47,0.035,0.941,0.065,8.23,1,0.118,8.15583,0,__G2
1140,1140,0,2.1714,0.2653,0.1959,2.1158,0.4206,0.1932,0.1946,0,7,0.035,0,0.065,8.23,1,0.1225,8.52433,0,____
1141,1141,0,1.806,0.286,0.183,1.806,0.286,0.183,0.223,0,6.2,0.03,0,0.04,9,1,0.045,10.83,0,___G7
1142,1142,0,1.057,0.314,0.233,0.745,0.745,0.247,0.24,0,10.602,0.135,0.336,0.336,9.5,1,0.132,11.58922,0,__1-4#__
1143,1143,0,0.9021,0.301,0.2061,0.6191,0.628,0.2061,0.2061,0,7,0.046,0.3,0.046,6.82,0.885,0.11,9.96,0,SF50-56/90
1144,1144,0,1.94,0.2787,0.18,1.9,0.445,0.176,0.178,0,6.66,0.048,0.673,0.088,8.56,1,0.063,7.98198,0,__G5
1145,1145,0,1.945,0.247,0.1418,1.9,0.445,0.176,0.178,0,6.66,0.08,0,0.08,8,1,0.092,6.54844,0,__G11
1146,1146,0,1.945,0.245,0.169,2,0.5759,0.167,0.206,0,7.5,0.03,1.67,0.05,5.963,0.935,0,10.878,0,__G8
1147,1147,0,1.96,0.26,0.1856,1.79,0.378,0.234,0.157,0,9.63,0.045,0.94,0.079,8.3,1,0.157,6.75109,0,__G1
1148,1148,0,1.96,0.26,0.1856,1.79,0.378,0.234,0.157,0,9.63,0.045,0,0.079,8.3,1,0.15,6.77633,0,__G2
1149,1149,0,2.530406,0.33858,0.24701,2.46667,0.48099,0.24043,0.24372,0,8.728,0.046,0.97,0.067,6.527,1,0.1755,9.61852,0,__G1
1150,1150,0,1.078,0.24174,0.15024,0.6926,0.6926,0.15524,0.15281,0,4.8465,0.0461,1.58,0.0355,5.52,0.885,0.11,9.96,0,__G3
1151,1151,0,1.755,0.306,0.218,1.628,0.408,0.235,0.227,0,6.6,0.039,0,0.06,7.415,1,0.148,8.40547,0,__G3
1152,1152,0,1.755,0.306,0.218,1.628,0.408,0.235,0.227,0,6.6,0.039,0,0.06,7.415,1,0.148,8.13591,0,__G4
1153,1153,0,0.99087,0.2666,0.17055,0.7328,0.7328,0.17768,0.18,0,6.0573,0.04,0,0.06,7.48,1,0.115,7.68405,0,__#11
1154,1154,0,1.836,0.1965,0.171,1.836,0.1965,0.171,0.174,0,8.04,0.03,0,0.03,8,1,0.13,8.49706,0,__G1
1155,1155,0,1.836,0.1965,0.171,1.836,0.1965,0.17,0.174,0,8.04,0.035,0.9,0.03,8,1,0.13,8.49706,0,__G3
1156,1156,0,1.238,0.2511,0.148,1.238,0.693,0.148,0.184,0,6.2,0.015,1.67,0.1,6.82,0.9,0.1198,7.96,0,__G3
1157,1157,0,2.17138,0.2653,0.1959,2.11584,0.4206,0.1932,0.1946,0,8.47,0.045,0.941,0.075,8.23,1,0.166,7.47993,0,__G4
1158,1158,0,1.9,0.284,0.165,1.9,0.284,0.165,0.238,0,6.76,0.03,0,0.03,9,1,0.09,4.86,0,___G1
1159,1159,0,2.17138,0.2653,0.1959,2.11584,0.4206,0.1932,0.1946,0,8.47,0.03,0.941,0.06,8.23,1,0.1585,7.11606,0,___G4
1160,1160,0,1.95,0.24,0.1443,1.95,0.24,0.1443,0.176,0,6.53,0.03,0,0.03,8,1.5,0.059,7.298,0,____G1
1161,1161,0,2.08,0.2,0.12,1.96,0.32,0.13,0.13,0,10.455,0.023,0.976,0.035,3.847,1.1,1.1,1.1,0,WX23Z-109
1162,1162,0,1.082,0.275,0.1758,0.6942,0.628,0.1788,0.1788,0,6.9,0.04,0.3,0.06,7.55,0.885,0.11,9.96,0,SF-J80-28/
1163,1163,0,0.99087,0.2666,0.17055,0.7328,0.7328,0.17768,0.18,0,6.0573,0.04,0,0.06,10.18,1,0.115,7.68405,0,__#11
1164,1164,0,0.99087,0.26663,0.17055,0.7328,0.7328,0.17768,0.18,0,6.057,0.04,0,0.06,10.18,1,0.095,8.30702,0,__#12
1165,1165,0,2.21,0.21,0.178,2.12,0.356,0.178,0.178,0,12.8,0.024,3.2,0.04,6.53,1,0.168,7.36332,0,__G1
1166,1166,0,2.21,0.21,0.178,2.12,0.356,0.178,0.178,0,13.4,0.024,3.2,0.04,6.53,1,0.163,8.4153,0,__G2
1167,1167,0,1.755,0.306,0.218,1.628,0.408,0.235,0.227,0,7.7,0.039,0,0.06,7.415,1,0.165,7.532,0,__G3
1168,1168,0,1.755,0.306,0.218,1.628,0.408,0.235,0.227,0,7.7,0.039,0,0.06,7.415,1,0.192,6.56918,0,__G4
1169,1169,0,1.94,0.2787,0.18,1.9,0.445,0.176,0.178,0,6.66,0.048,0.673,0.088,8.56,1,0.063,7.33596,0,__#4
1170,1170,0,2.151,0.235,0.166,2.151,0.556,0.166,0.166,0,6.93,0.03,1.67,0.05,5.818,0.9,0.1198,7.96,0,D6590/2
1171,1171,0,1.72,0.16,0.11,2,0.5759,0.167,0.11,0,7.5,0.03,1.67,0.05,5.963,1,0.1,6.45,0,__#3
1172,1172,0,2.3636,0.3194,0.1916,2.3636,0.576,0.1909,0.2,0,7.96,0.03,1.67,0.05,5.74,0.935,0.064,10.878,0,TBB-300-2E
1173,1173,0,0.909,0.322,0.24,0.619,0.628,0.249,0.224,0,8.5,0.046,0.3,0.046,6.94,0.885,0.11,9.96,0,WX23Z-109
1174,1174,0,1.806,0.286,0.183,1.806,0.286,0.183,0.223,0,6.2,0.03,0,0.04,9,1.9,0.045,7.96,0,___G7
1175,1175,0,1.49,0.286,0.1962,1.38,0.368,0.212,0.2036,0,4.7,0.039,4.7,0.039,6,1,0.18,6.8,0,____#2
1176,1176,0,1.5042,0.2281,0.1812,1.5042,0.576,0.1799,0.1799,0,5.482,0.03,1.67,0.05,6,1,0.124,9.64762,0,__#4
1177,1177,0,1.625,0.247,0.196,1.597,0.395,0.194,0.0195,0,5.482,0.044,0.909,0.071,6,1,0.124,9.65,0,__
1178,1178,0,1.861,0.227,0.168,1.814,0.378,0.166,0.167,0,8.47,0.035,1.67,0.05,8.56,0.935,0.064,10.878,0,____
1179,1179,0,1.861,0.2,0.17,1.814,0.333,0.167,0.073,0,8.47,0.035,0.09,0.06,8.3,1,0.15,6.86,0,___#1
1180,1180,0,2.1714,0.2653,0.195,2.1158,0.4206,0.1932,0.2014,0,8.74,0.03,1.67,0.05,5.3,1,0.15,7.69,0,__#1
1181,1181,0,1.3642,0.1868,0.1485,1.3642,0.3183,0.1485,0.1366,0.000682,10.603,0.042,1.178,0.072,5.953,1,0.053,10.8,0,_
1182,1182,0,2.0808,0.3005,0.2118,2.0808,0.4119,0.2118,0.2584,0.002206,8.45,0.0475,0.939,0.066,6.534,0.9,0,9,0,_
1183,1183,0,1,0.3123,0.2117,0.7177,0.7177,0.1919,0.2016,0,10.5297,0.5333,0.1,1.1288,7.11,0.9,0,9,0,20180711______
1184,1184,0,0.992,0.232,0.2,0.623,0.623,0.204,0.1984,0,6.84,0.0751,0.2021,0.0674,7.5,0.9,0,9,0,______
1185,1185,0,2.49624,0.33352,0.24333,2.42985,0.47591,0.23684,0.22087,0.002218,8.728,0.046,0.97,0.067,6.8997,1,0.1975,9.164066,0,_
1186,1186,0,2.1514,0.282,0.1904,2.1514,0.2818,0.1904,0.1954,0.001604,7.5,0.03,0,0.05,7.534,0.9,0,9,0,20170705___________________20170921_______________20171017________
1187,1187,0,2.1514,0.282,0.1904,2.1514,0.2818,0.1904,0.1954,0.003894,7.5,0.03,0,0.05,2.105,0.9,0,9,0,20170705___________________20170921_______________20171017________
1188,1188,0,2.0808,0.3005,0.2118,2.0808,0.4149,0.2118,0.2584,0,8.45,0.047,0.939,0.066,5.115,0.9643,0.03567,8.8573,0,
1189,1189,0,2.186,0.213,0.131,2.047,0.332,0.139,0.137,0,9.843,0.05,1,0.05,7.46,1,0.07,10.28,0,___1___
1190,1190,0,2.186,0.213,0.131,2.047,0.332,0.139,0.137,0,9.84,0.05,1,0.05,7.46,1,0.07,10.28,0,___1___
1191,1191,0,2.03,0.2743,0.2178,2.0096,0.5084,0.1956,0.206711,0,12.05,0.035,1.64,0.035,6.9,1,0.094,9.90856,0,__#1
1192,1192,0,2.0938,0.2762,0.1917,2.03,0.399,0.1917,0.1812,0,6.4,0.168,1,0.05,6.24,1,0.042,9.47696,0,__#1___
1193,1193,0,2.0938,0.2762,0.1917,2.03,0.399,0.1917,0.1812,0,6.89,0.168,1.67,0.05,6.24,1,0.035,13.02,0,__#3___
1194,1194,0,2.0938,0.2762,0.1917,2.03,0.399,0.1917,0.1812,0,6.89,0.168,1.67,0.05,6.24,1,0.069,8.28,0,__#4___
1195,1195,0,2.26963,0.30353,0.22156,2.20928,0.4454,0.21566,0.21861,0,8.72,0.045,0.969,0.069,8.676,1,0.16,7.78237,0,__#5
1196,1196,0,2.186,0.229,0.172,2.047,0.332,0.185,0.176,0,9.84,0.022,0.394,0.034,5.36,1,0.116,10.91,0,____1
1197,1197,0,2.186,0.229,0.172,2.047,0.332,0.185,0.176,0,9.843,0.022,0.394,0.034,5.36,1,0.105,11.84,0,____2
1198,1198,0,2.3112,0.3182,0.2224,2.3112,0.576,0.2212,0.271,0,8.1,0.03,1.67,0.05,5.5,0.935,0.064,10.878,0,__#1
1199,1199,0,2.05,0.32,0.249,1.95,0.417,0.262,0.2712,0,8.1,0.03,1.67,0.05,6.6,0.935,0.064,10.878,0,__#2__
1200,1200,0,2.26963,0.30353,0.22156,2.20928,0.4454,0.21566,0.21861,0,8.724,0.045,0.969,0.069,7.864,1,0.18,6.37967,0,__#3
1201,1201,0,2.26963,0.30353,0.22156,2.20928,0.4454,0.21566,0.21861,0.004,8.724,0.045,0.969,0.069,7.86,1,0.129,8.65,0,__#4
1202,1202,0,2.40313,0.32138,0.23459,2.33924,0.46366,0.22834,0.23146,0,8.724,0.046,0.969,0.068,7.36,1,0.158,7.52314,0,__#5
1203,1203,0,2.40313,0.32138,0.23459,2.33924,0.46366,0.22834,0.23146,0,8.724,0.046,0.969,0.068,7.36,1,0.171,6.34346,0,__#6
1204,1204,0,2.098,0.321,0.223,2.098,0.321,0.223,0.198,0,9.6,0.083,1,0.05,5.6,0.935,0.064,10.87,0,___#2
1205,1205,0,2.26963,0.30353,0.22156,2.20928,0.4454,0.21566,0.21861,0,8.724,0.045,0.969,0.069,6.615,1,0.16,8.36716,0,___#3
1206,1206,0,2.26963,0.30353,0.22156,2.20928,0.4454,0.21566,0.21861,0,8.34,0.045,0.969,0.069,6.615,1,0.174,7.45985,0,___#4
1207,1207,0,1.505,0.1404,0.1132,1.484,0.2728,0.1164,0.111337,0,8.8,0.042,0.98,0.078,4.62667,1,0.045,10.82,0,____
1208,1208,0,2.1514,0.2818,0.1903,2.1514,0.2818,0.1903,0.2124,0,10.48,0.049,1.165,0.049,5.852,0.9,0,9,0,_
1209,1209,0,1.9341,0.26,0.21,1.9341,0.42,0.1985,0.2,0.001983,10.8,0.042,1.2,0.0634,7.66921,1,0.1923,8.84285,0,
1210,1210,0,2.38,0.336,0.251,2.32,0.485,0.247,0.249,0,8.61,0.045,0.956,0.066,5.115,0.9,0,9,0,
1211,1211,0,2.38,0.336,0.251,2.32,0.485,0.247,0.24008,0,8.61,0.046,0.956,0.066,5.115,1,0.167,8.945734,0,
1212,1212,0,2.38,0.336,0.251,2.32,0.485,0.247,0.249,0,8.61,0.045,0.956,0.066,5.115,1,0.167,8.945734,0,
1213,1213,0,0.9661,0.3105,0.2098,0.6523,0,0.209,0.201825,0,7.6,0.0722,0,0.0626,7.26932,1,0.125,7.99,0,_
1214,1214,0,2.07,0.324,0.274,2.03,0.442,0.237,0.226,0,8.64,0.041,0.96,0.065,17.69911,1,0.145,8.411099,0,
1215,1215,0,2.07,0.324,0.274,2.03,0.422,0.237,0.226,0.009999,8.64,0.041,0.96,0.065,17.69911,1,0.134,8.794626,0,
1216,1216,0,1.956,0.383,0.265,1.892,0.538,0.267,0.24,0.002853,9.33,0.08,1.69,0.116,11.13331,1,0.0837,9.046064,0,
1217,1217,0,2.07,0.21,0.17,1.96,0.41,0.17,0.22,0,10.2,0.048,0.64,0.094,14.54117,0.9,0,9,0,
1218,1218,0,2.07,0.21,0.17,1.96,0.41,0.17,0.21,0,10.2,0.048,0.64,0.094,14.54117,0.9,0,9,0,
1219,1219,0,2.16,0.252,0.198,2.07,0.379,0.196,0.197,0,9.31,0.045,1,0.069,18.3,1,0.23,8.543624,0,
1220,1220,0,2.37,0.308,0.224,2.37,0,0.167,0.2,0,7.5,0.03,0,0.05,10.083,0.9,0,9,0,
1221,1221,0,2.38,0.336,0.251,2.32,0.485,0.247,0.223,0,8.61,0.045,0.956,0.066,8.9104,1,0.0686,13.261395,0,
1222,1222,0,1.239,0.2622,0.1938,0.8101,0.8101,0.1918,0.16,0,13.7,0.124,0,0.474,8.11294,1,0.0888,7.713635,0,
1223,1223,0,1.239,0.2622,0.1938,0.8101,0.8101,0.1918,0.18,0,13.7,0.124,0,0.474,8.11294,1,0.0888,7.713635,0,
1224,1224,0,1.956,0.383,0.265,1.892,0.538,0.267,0.24,0,12.3,0.08,1.67,0.11,9.73865,1,0.082,8.485247,0,
1225,1225,0,1.53,0.165,0.111,1.48,0.317,0.11,0.1308,0,7.46,0.05,0.83,0.096,2.99,1,0.193,8.853,0,
1226,1226,0,1.88,0.26,0.21,1.88,0.42,0.1985,0.24,0.001983,9.7,0.07,1,0.13,7.3143,1,0.123,8.69,0,_
1227,1227,0,1.861,0.227,0.168,1.814,0.378,0.166,0.167,0.002012,8.47,0.045,0.94,0.079,10.083,0.9,0,9,0,2017_9_17_____________SE1.0_SE1.2_2017_9_19_____________
1228,1228,0,2.39,0.26,0.186,2.39,0.26,0.186,0.19,0,11.5,0.028,1.27,0.04,3.122,0.9,0,9,0,_
1229,1229,0,2.66,0.329,0.265,2.484,0.712,0.248,0.26,0.001793,8.73,0.036,2.5,0.2,6.5788,1,0.1417,6.529056,0,___PSS__2019__________________________
1230,1230,0,2.66,0.329,0.265,2.484,0.712,0.248,0.26,0.001793,7.91,0.036,2.5,0.2,6.087,1,0.1417,6.529056,0,___PSS__2019__________________________
1231,1231,0,2,0.256,0.166,2,0,0.167,0.2,0,7.5,0.03,0,0.05,10.649,0.9,0,9,0,
1232,1232,0,1.88,0.288,0.18,1.69,0.2862,0.214,0.1833,0.001034,9.498,0.06,1.11,0.06,8,0.9,0,9,0,
1233,1233,0,2.38,0.336,0.251,2.32,0.485,0.247,0.249,0.002519,8.61,0.045,0.956,0.066,6.0227,1,0.178,9.033098,0,2020___
1234,1234,0,2.08,0.245,0.161,2.02,0.419,0.16,0.196,0.00196,10.23,0.044,1.14,0.075,6.2878,1,0.092,10.060901,0,______________________PSS_____7_
1235,1235,0,2.08,0.245,0.161,2.02,0.419,0.16,0.196,0.00196,10.23,0.044,1.14,0.075,6.2878,1,0.092,9.706919,0,______________________PSS_____7_
1236,1236,0,2.27,0.268,0.174,2.21,0.446,0.173,0.212,0.002225,9.86,0.059,1.096,0.099,6.8234,1,0.103,8.590239,0,_______________pss_______________________1___
1237,1237,0,2.0808,0.3005,0.2114,2.0808,0.4169,0.2114,0.1945,0,8.45,0.047,0.938,0.066,10.226,1,1.15,2.38371,0,
1238,1238,0,1.036,0.245,0.167,0.656,0.656,0.19,0.18,0,8.8,0.16,0.2,0.2,9.0489,1,0.25,7.310675,0,
